Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C
118.txt,188,14,25,22,16,6,6,6,29,13.4286,11.7500,8.5455,1.5714,1.5625,1.3750,0.2727,0.3750,1.1429,0.3750,0.3750,0.2727,1.8125,1.3182
475.txt,176,3,24,18,9,8,7,2,28,58.6667,19.5556,9.7778,6.0000,2.6667,2.0000,0.4444,0.8889,3.0000,0.7778,0.2222,0.1111,3.1111,1.5556
262.txt,224,4,31,25,13,12,9,6,21,56.0000,17.2308,8.9600,6.2500,2.3846,1.9231,0.4800,0.9231,3.2500,0.6923,0.4615,0.2400,1.6154,0.8400
1519.txt,186,5,25,16,6,7,5,5,24,37.2000,31.0000,11.6250,3.2000,4.1667,2.6667,0.4375,1.1667,1.2000,0.8333,0.8333,0.3125,4.0000,1.5000
737.txt,177,9,29,19,13,7,5,2,20,19.6667,13.6154,9.3158,2.1111,2.2308,1.4615,0.3684,0.5385,1.4444,0.3846,0.1538,0.1053,1.5385,1.0526
565.txt,135,6,22,17,8,7,5,2,15,22.5000,16.8750,7.9412,2.8333,2.7500,2.1250,0.4118,0.8750,1.3333,0.6250,0.2500,0.1176,1.8750,0.8824
1381.txt,186,9,24,17,10,7,6,5,27,20.6667,18.6000,10.9412,1.8889,2.4000,1.7000,0.4118,0.7000,1.1111,0.6000,0.5000,0.2941,2.7000,1.5882
795.txt,229,11,27,23,14,8,7,2,35,20.8182,16.3571,9.9565,2.0909,1.9286,1.6429,0.3478,0.5714,1.2727,0.5000,0.1429,0.0870,2.5000,1.5217
889.txt,164,3,27,25,3,17,3,5,25,54.6667,54.6667,6.5600,8.3333,9.0000,8.3333,0.6800,5.6667,1.0000,1.0000,1.6667,0.2000,8.3333,1.0000
222.txt,184,12,28,25,14,11,9,5,30,15.3333,13.1429,7.3600,2.0833,2.0000,1.7857,0.4400,0.7857,1.1667,0.6429,0.3571,0.2000,2.1429,1.2000
498.txt,170,4,24,16,5,7,5,5,31,42.5000,34.0000,10.6250,4.0000,4.8000,3.2000,0.4375,1.4000,1.2500,1.0000,1.0000,0.3125,6.2000,1.9375
1618.txt,171,3,23,15,3,8,2,3,22,57.0000,57.0000,11.4000,5.0000,7.6667,5.0000,0.5333,2.6667,1.0000,0.6667,1.0000,0.2000,7.3333,1.4667
611.txt,148,4,30,16,4,10,4,5,19,37.0000,37.0000,9.2500,4.0000,7.5000,4.0000,0.6250,2.5000,1.0000,1.0000,1.2500,0.3125,4.7500,1.1875
405.txt,138,10,22,17,10,7,4,4,20,13.8000,13.8000,8.1176,1.7000,2.2000,1.7000,0.4118,0.7000,1.0000,0.4000,0.4000,0.2353,2.0000,1.1765
701.txt,197,14,26,18,14,4,4,5,23,14.0714,14.0714,10.9444,1.2857,1.8571,1.2857,0.2222,0.2857,1.0000,0.2857,0.3571,0.2778,1.6429,1.2778
913.txt,192,12,23,19,13,6,6,3,23,16.0000,14.7692,10.1053,1.5833,1.7692,1.4615,0.3158,0.4615,1.0833,0.4615,0.2308,0.1579,1.7692,1.2105
276.txt,182,10,25,19,10,10,6,7,25,18.2000,18.2000,9.5789,1.9000,2.5000,1.9000,0.5263,1.0000,1.0000,0.6000,0.7000,0.3684,2.5000,1.3158
448.txt,253,14,37,29,15,12,9,4,34,18.0714,16.8667,8.7241,2.0714,2.4667,1.9333,0.4138,0.8000,1.0714,0.6000,0.2667,0.1379,2.2667,1.1724
357.txt,116,1,21,19,1,10,1,1,16,116.0000,116.0000,6.1053,19.0000,21.0000,19.0000,0.5263,10.0000,1.0000,1.0000,1.0000,0.0526,16.0000,0.8421
1257.txt,266,11,37,26,11,14,7,7,29,24.1818,24.1818,10.2308,2.3636,3.3636,2.3636,0.5385,1.2727,1.0000,0.6364,0.6364,0.2692,2.6364,1.1154
1146.txt,162,7,26,21,10,11,7,2,19,23.1429,16.2000,7.7143,3.0000,2.6000,2.1000,0.5238,1.1000,1.4286,0.7000,0.2000,0.0952,1.9000,0.9048
723.txt,181,7,24,17,11,7,6,7,25,25.8571,16.4545,10.6471,2.4286,2.1818,1.5455,0.4118,0.6364,1.5714,0.5455,0.6364,0.4118,2.2727,1.4706
1459.txt,130,2,22,19,4,13,4,3,25,65.0000,32.5000,6.8421,9.5000,5.5000,4.7500,0.6842,3.2500,2.0000,1.0000,0.7500,0.1579,6.2500,1.3158
423.txt,177,4,26,18,4,13,3,5,24,44.2500,44.2500,9.8333,4.5000,6.5000,4.5000,0.7222,3.2500,1.0000,0.7500,1.2500,0.2778,6.0000,1.3333
992.txt,190,9,30,19,9,9,5,4,25,21.1111,21.1111,10.0000,2.1111,3.3333,2.1111,0.4737,1.0000,1.0000,0.5556,0.4444,0.2105,2.7778,1.3158
534.txt,173,6,28,22,7,6,3,7,20,28.8333,24.7143,7.8636,3.6667,4.0000,3.1429,0.2727,0.8571,1.1667,0.4286,1.0000,0.3182,2.8571,0.9091
1464.txt,216,10,23,17,12,5,5,6,29,21.6000,18.0000,12.7059,1.7000,1.9167,1.4167,0.2941,0.4167,1.2000,0.4167,0.5000,0.3529,2.4167,1.7059
231.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1116.txt,188,13,29,19,14,5,4,3,16,14.4615,13.4286,9.8947,1.4615,2.0714,1.3571,0.2632,0.3571,1.0769,0.2857,0.2143,0.1579,1.1429,0.8421
1143.txt,181,4,19,16,6,10,3,5,33,45.2500,30.1667,11.3125,4.0000,3.1667,2.6667,0.6250,1.6667,1.5000,0.5000,0.8333,0.3125,5.5000,2.0625
616.txt,180,12,29,24,15,8,7,5,26,15.0000,12.0000,7.5000,2.0000,1.9333,1.6000,0.3333,0.5333,1.2500,0.4667,0.3333,0.2083,1.7333,1.0833
576.txt,183,8,31,27,10,17,8,6,22,22.8750,18.3000,6.7778,3.3750,3.1000,2.7000,0.6296,1.7000,1.2500,0.8000,0.6000,0.2222,2.2000,0.8148
1356.txt,199,10,29,23,15,8,7,6,27,19.9000,13.2667,8.6522,2.3000,1.9333,1.5333,0.3478,0.5333,1.5000,0.4667,0.4000,0.2609,1.8000,1.1739
494.txt,135,3,19,14,4,5,2,4,22,45.0000,33.7500,9.6429,4.6667,4.7500,3.5000,0.3571,1.2500,1.3333,0.5000,1.0000,0.2857,5.5000,1.5714
736.txt,169,8,27,16,10,7,5,4,25,21.1250,16.9000,10.5625,2.0000,2.7000,1.6000,0.4375,0.7000,1.2500,0.5000,0.4000,0.2500,2.5000,1.5625
474.txt,157,2,29,24,4,16,4,3,25,78.5000,39.2500,6.5417,12.0000,7.2500,6.0000,0.6667,4.0000,2.0000,1.0000,0.7500,0.1250,6.2500,1.0417
1204.txt,175,3,28,22,8,13,6,4,26,58.3333,21.8750,7.9545,7.3333,3.5000,2.7500,0.5909,1.6250,2.6667,0.7500,0.5000,0.1818,3.2500,1.1818
955.txt,201,9,29,21,14,8,7,2,23,22.3333,14.3571,9.5714,2.3333,2.0714,1.5000,0.3810,0.5714,1.5556,0.5000,0.1429,0.0952,1.6429,1.0952
462.txt,229,8,36,28,12,14,8,6,42,28.6250,19.0833,8.1786,3.5000,3.0000,2.3333,0.5000,1.1667,1.5000,0.6667,0.5000,0.2143,3.5000,1.5000
958.txt,250,12,33,22,13,9,7,6,24,20.8333,19.2308,11.3636,1.8333,2.5385,1.6923,0.4091,0.6923,1.0833,0.5385,0.4615,0.2727,1.8462,1.0909
394.txt,242,13,27,20,14,5,4,9,41,18.6154,17.2857,12.1000,1.5385,1.9286,1.4286,0.2500,0.3571,1.0769,0.2857,0.6429,0.4500,2.9286,2.0500
1663.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1167.txt,193,12,29,18,13,5,4,2,24,16.0833,14.8462,10.7222,1.5000,2.2308,1.3846,0.2778,0.3846,1.0833,0.3077,0.1538,0.1111,1.8462,1.3333
533.txt,180,14,20,19,14,5,3,2,25,12.8571,12.8571,9.4737,1.3571,1.4286,1.3571,0.2632,0.3571,1.0000,0.2143,0.1429,0.1053,1.7857,1.3158
570.txt,169,4,26,20,6,9,5,2,19,42.2500,28.1667,8.4500,5.0000,4.3333,3.3333,0.4500,1.5000,1.5000,0.8333,0.3333,0.1000,3.1667,0.9500
24.txt,209,4,32,20,9,9,5,5,29,52.2500,23.2222,10.4500,5.0000,3.5556,2.2222,0.4500,1.0000,2.2500,0.5556,0.5556,0.2500,3.2222,1.4500
78.txt,182,4,25,17,4,6,3,5,26,45.5000,45.5000,10.7059,4.2500,6.2500,4.2500,0.3529,1.5000,1.0000,0.7500,1.2500,0.2941,6.5000,1.5294
1386.txt,177,6,31,22,8,11,5,1,20,29.5000,22.1250,8.0455,3.6667,3.8750,2.7500,0.5000,1.3750,1.3333,0.6250,0.1250,0.0455,2.5000,0.9091
758.txt,176,6,23,17,10,7,4,7,25,29.3333,17.6000,10.3529,2.8333,2.3000,1.7000,0.4118,0.7000,1.6667,0.4000,0.7000,0.4118,2.5000,1.4706
1119.txt,162,9,23,17,11,6,5,4,18,18.0000,14.7273,9.5294,1.8889,2.0909,1.5455,0.3529,0.5455,1.2222,0.4545,0.3636,0.2353,1.6364,1.0588
1617.txt,176,3,24,16,6,10,3,2,30,58.6667,29.3333,11.0000,5.3333,4.0000,2.6667,0.6250,1.6667,2.0000,0.5000,0.3333,0.1250,5.0000,1.8750
1576.txt,187,10,29,23,11,13,9,5,22,18.7000,17.0000,8.1304,2.3000,2.6364,2.0909,0.5652,1.1818,1.1000,0.8182,0.4545,0.2174,2.0000,0.9565
155.txt,176,2,26,21,14,7,7,5,25,88.0000,12.5714,8.3810,10.5000,1.8571,1.5000,0.3333,0.5000,7.0000,0.5000,0.3571,0.2381,1.7857,1.1905
1651.txt,163,4,29,21,11,10,9,2,21,40.7500,14.8182,7.7619,5.2500,2.6364,1.9091,0.4762,0.9091,2.7500,0.8182,0.1818,0.0952,1.9091,1.0000
1368.txt,225,4,29,23,5,16,5,6,33,56.2500,45.0000,9.7826,5.7500,5.8000,4.6000,0.6957,3.2000,1.2500,1.0000,1.2000,0.2609,6.6000,1.4348
314.txt,228,4,38,24,5,13,3,5,35,57.0000,45.6000,9.5000,6.0000,7.6000,4.8000,0.5417,2.6000,1.2500,0.6000,1.0000,0.2083,7.0000,1.4583
456.txt,182,10,27,21,12,10,7,3,24,18.2000,15.1667,8.6667,2.1000,2.2500,1.7500,0.4762,0.8333,1.2000,0.5833,0.2500,0.1429,2.0000,1.1429
1332.txt,138,1,27,19,1,11,1,2,27,138.0000,138.0000,7.2632,19.0000,27.0000,19.0000,0.5789,11.0000,1.0000,1.0000,2.0000,0.1053,27.0000,1.4211
489.txt,199,8,28,25,8,15,8,8,28,24.8750,24.8750,7.9600,3.1250,3.5000,3.1250,0.6000,1.8750,1.0000,1.0000,1.0000,0.3200,3.5000,1.1200
600.txt,163,5,25,21,9,12,5,3,33,32.6000,18.1111,7.7619,4.2000,2.7778,2.3333,0.5714,1.3333,1.8000,0.5556,0.3333,0.1429,3.6667,1.5714
1441.txt,199,3,28,18,10,10,5,5,34,66.3333,19.9000,11.0556,6.0000,2.8000,1.8000,0.5556,1.0000,3.3333,0.5000,0.5000,0.2778,3.4000,1.8889
1130.txt,185,12,27,23,14,11,10,4,24,15.4167,13.2143,8.0435,1.9167,1.9286,1.6429,0.4783,0.7857,1.1667,0.7143,0.2857,0.1739,1.7143,1.0435
1537.txt,174,5,25,19,7,9,5,1,27,34.8000,24.8571,9.1579,3.8000,3.5714,2.7143,0.4737,1.2857,1.4000,0.7143,0.1429,0.0526,3.8571,1.4211
1224.txt,220,12,34,23,12,10,7,3,25,18.3333,18.3333,9.5652,1.9167,2.8333,1.9167,0.4348,0.8333,1.0000,0.5833,0.2500,0.1304,2.0833,1.0870
820.txt,178,4,23,17,5,12,5,2,29,44.5000,35.6000,10.4706,4.2500,4.6000,3.4000,0.7059,2.4000,1.2500,1.0000,0.4000,0.1176,5.8000,1.7059
1342.txt,164,3,20,15,10,6,6,3,15,54.6667,16.4000,10.9333,5.0000,2.0000,1.5000,0.4000,0.6000,3.3333,0.6000,0.3000,0.2000,1.5000,1.0000
157.txt,173,3,26,20,8,9,6,1,18,57.6667,21.6250,8.6500,6.6667,3.2500,2.5000,0.4500,1.1250,2.6667,0.7500,0.1250,0.0500,2.2500,0.9000
518.txt,158,2,28,21,3,11,2,4,20,79.0000,52.6667,7.5238,10.5000,9.3333,7.0000,0.5238,3.6667,1.5000,0.6667,1.3333,0.1905,6.6667,0.9524
824.txt,172,8,24,17,10,7,5,6,20,21.5000,17.2000,10.1176,2.1250,2.4000,1.7000,0.4118,0.7000,1.2500,0.5000,0.6000,0.3529,2.0000,1.1765
800.txt,161,12,25,21,14,7,7,0,18,13.4167,11.5000,7.6667,1.7500,1.7857,1.5000,0.3333,0.5000,1.1667,0.5000,0.0000,0.0000,1.2857,0.8571
517.txt,281,5,41,29,6,17,4,7,44,56.2000,46.8333,9.6897,5.8000,6.8333,4.8333,0.5862,2.8333,1.2000,0.6667,1.1667,0.2414,7.3333,1.5172
620.txt,184,11,25,16,12,4,4,5,27,16.7273,15.3333,11.5000,1.4545,2.0833,1.3333,0.2500,0.3333,1.0909,0.3333,0.4167,0.3125,2.2500,1.6875
1335.txt,183,3,22,16,6,9,6,6,23,61.0000,30.5000,11.4375,5.3333,3.6667,2.6667,0.5625,1.5000,2.0000,1.0000,1.0000,0.3750,3.8333,1.4375
447.txt,120,3,16,15,3,12,2,1,22,40.0000,40.0000,8.0000,5.0000,5.3333,5.0000,0.8000,4.0000,1.0000,0.6667,0.3333,0.0667,7.3333,1.4667
1350.txt,224,8,32,23,12,11,7,6,29,28.0000,18.6667,9.7391,2.8750,2.6667,1.9167,0.4783,0.9167,1.5000,0.5833,0.5000,0.2609,2.4167,1.2609
653.txt,125,3,19,11,5,6,4,2,21,41.6667,25.0000,11.3636,3.6667,3.8000,2.2000,0.5455,1.2000,1.6667,0.8000,0.4000,0.1818,4.2000,1.9091
941.txt,175,10,25,18,11,5,4,1,26,17.5000,15.9091,9.7222,1.8000,2.2727,1.6364,0.2778,0.4545,1.1000,0.3636,0.0909,0.0556,2.3636,1.4444
1115.txt,176,5,31,24,8,15,6,4,29,35.2000,22.0000,7.3333,4.8000,3.8750,3.0000,0.6250,1.8750,1.6000,0.7500,0.5000,0.1667,3.6250,1.2083
1001.txt,60,1,9,7,1,5,1,0,16,60.0000,60.0000,8.5714,7.0000,9.0000,7.0000,0.7143,5.0000,1.0000,1.0000,0.0000,0.0000,16.0000,2.2857
697.txt,216,13,29,24,13,11,9,6,28,16.6154,16.6154,9.0000,1.8462,2.2308,1.8462,0.4583,0.8462,1.0000,0.6923,0.4615,0.2500,2.1538,1.1667
246.txt,178,11,31,24,15,9,9,5,19,16.1818,11.8667,7.4167,2.1818,2.0667,1.6000,0.3750,0.6000,1.3636,0.6000,0.3333,0.2083,1.2667,0.7917
1311.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1222.txt,207,4,32,20,10,10,5,6,28,51.7500,20.7000,10.3500,5.0000,3.2000,2.0000,0.5000,1.0000,2.5000,0.5000,0.6000,0.3000,2.8000,1.4000
91.txt,162,10,22,18,11,7,5,0,29,16.2000,14.7273,9.0000,1.8000,2.0000,1.6364,0.3889,0.6364,1.1000,0.4545,0.0000,0.0000,2.6364,1.6111
1209.txt,148,11,27,17,13,6,5,0,13,13.4545,11.3846,8.7059,1.5455,2.0769,1.3077,0.3529,0.4615,1.1818,0.3846,0.0000,0.0000,1.0000,0.7647
1326.txt,140,3,26,21,3,11,3,3,32,46.6667,46.6667,6.6667,7.0000,8.6667,7.0000,0.5238,3.6667,1.0000,1.0000,1.0000,0.1429,10.6667,1.5238
989.txt,183,10,29,24,15,9,7,3,19,18.3000,12.2000,7.6250,2.4000,1.9333,1.6000,0.3750,0.6000,1.5000,0.4667,0.2000,0.1250,1.2667,0.7917
1045.txt,177,9,24,19,11,6,2,6,23,19.6667,16.0909,9.3158,2.1111,2.1818,1.7273,0.3158,0.5455,1.2222,0.1818,0.5455,0.3158,2.0909,1.2105
343.txt,118,3,16,10,8,3,4,3,17,39.3333,14.7500,11.8000,3.3333,2.0000,1.2500,0.3000,0.3750,2.6667,0.5000,0.3750,0.3000,2.1250,1.7000
308.txt,158,3,24,18,4,8,2,5,24,52.6667,39.5000,8.7778,6.0000,6.0000,4.5000,0.4444,2.0000,1.3333,0.5000,1.2500,0.2778,6.0000,1.3333
471.txt,186,6,29,19,6,10,3,4,31,31.0000,31.0000,9.7895,3.1667,4.8333,3.1667,0.5263,1.6667,1.0000,0.5000,0.6667,0.2105,5.1667,1.6316
334.txt,132,10,23,17,10,7,4,0,22,13.2000,13.2000,7.7647,1.7000,2.3000,1.7000,0.4118,0.7000,1.0000,0.4000,0.0000,0.0000,2.2000,1.2941
1198.txt,188,11,26,23,13,8,7,2,23,17.0909,14.4615,8.1739,2.0909,2.0000,1.7692,0.3478,0.6154,1.1818,0.5385,0.1538,0.0870,1.7692,1.0000
1161.txt,165,3,22,18,7,7,5,4,26,55.0000,23.5714,9.1667,6.0000,3.1429,2.5714,0.3889,1.0000,2.3333,0.7143,0.5714,0.2222,3.7143,1.4444
998.txt,180,8,27,23,9,12,5,6,28,22.5000,20.0000,7.8261,2.8750,3.0000,2.5556,0.5217,1.3333,1.1250,0.5556,0.6667,0.2609,3.1111,1.2174
613.txt,195,4,33,24,8,15,6,3,29,48.7500,24.3750,8.1250,6.0000,4.1250,3.0000,0.6250,1.8750,2.0000,0.7500,0.3750,0.1250,3.6250,1.2083
320.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1132.txt,179,3,27,20,6,12,6,3,26,59.6667,29.8333,8.9500,6.6667,4.5000,3.3333,0.6000,2.0000,2.0000,1.0000,0.5000,0.1500,4.3333,1.3000
1032.txt,187,2,27,20,2,14,2,3,26,93.5000,93.5000,9.3500,10.0000,13.5000,10.0000,0.7000,7.0000,1.0000,1.0000,1.5000,0.1500,13.0000,1.3000
1077.txt,181,3,25,17,5,7,2,3,26,60.3333,36.2000,10.6471,5.6667,5.0000,3.4000,0.4118,1.4000,1.6667,0.4000,0.6000,0.1765,5.2000,1.5294
1269.txt,188,5,29,24,7,14,6,5,35,37.6000,26.8571,7.8333,4.8000,4.1429,3.4286,0.5833,2.0000,1.4000,0.8571,0.7143,0.2083,5.0000,1.4583
212.txt,248,4,38,28,4,18,4,2,38,62.0000,62.0000,8.8571,7.0000,9.5000,7.0000,0.6429,4.5000,1.0000,1.0000,0.5000,0.0714,9.5000,1.3571
663.txt,178,4,32,25,8,13,6,1,25,44.5000,22.2500,7.1200,6.2500,4.0000,3.1250,0.5200,1.6250,2.0000,0.7500,0.1250,0.0400,3.1250,1.0000
162.txt,177,12,27,24,12,9,5,1,16,14.7500,14.7500,7.3750,2.0000,2.2500,2.0000,0.3750,0.7500,1.0000,0.4167,0.0833,0.0417,1.3333,0.6667
1305.txt,175,3,25,19,8,8,7,5,30,58.3333,21.8750,9.2105,6.3333,3.1250,2.3750,0.4211,1.0000,2.6667,0.8750,0.6250,0.2632,3.7500,1.5789
1542.txt,156,4,22,18,9,7,6,5,20,39.0000,17.3333,8.6667,4.5000,2.4444,2.0000,0.3889,0.7778,2.2500,0.6667,0.5556,0.2778,2.2222,1.1111
1642.txt,118,3,17,15,3,7,3,3,16,39.3333,39.3333,7.8667,5.0000,5.6667,5.0000,0.4667,2.3333,1.0000,1.0000,1.0000,0.2000,5.3333,1.0667
695.txt,166,5,28,19,6,11,5,6,21,33.2000,27.6667,8.7368,3.8000,4.6667,3.1667,0.5789,1.8333,1.2000,0.8333,1.0000,0.3158,3.5000,1.1053
1357.txt,159,3,20,15,8,9,7,4,27,53.0000,19.8750,10.6000,5.0000,2.5000,1.8750,0.6000,1.1250,2.6667,0.8750,0.5000,0.2667,3.3750,1.8000
230.txt,183,11,24,22,17,6,8,6,17,16.6364,10.7647,8.3182,2.0000,1.4118,1.2941,0.2727,0.3529,1.5455,0.4706,0.3529,0.2727,1.0000,0.7727
1005.txt,206,10,21,17,13,4,5,7,23,20.6000,15.8462,12.1176,1.7000,1.6154,1.3077,0.2353,0.3077,1.3000,0.3846,0.5385,0.4118,1.7692,1.3529
526.txt,176,4,35,25,9,12,7,1,28,44.0000,19.5556,7.0400,6.2500,3.8889,2.7778,0.4800,1.3333,2.2500,0.7778,0.1111,0.0400,3.1111,1.1200
1641.txt,172,3,27,20,6,13,5,5,25,57.3333,28.6667,8.6000,6.6667,4.5000,3.3333,0.6500,2.1667,2.0000,0.8333,0.8333,0.2500,4.1667,1.2500
453.txt,144,3,18,14,6,8,6,2,26,48.0000,24.0000,10.2857,4.6667,3.0000,2.3333,0.5714,1.3333,2.0000,1.0000,0.3333,0.1429,4.3333,1.8571
1064.txt,183,12,27,22,14,9,8,3,26,15.2500,13.0714,8.3182,1.8333,1.9286,1.5714,0.4091,0.6429,1.1667,0.5714,0.2143,0.1364,1.8571,1.1818
187.txt,172,10,21,20,11,10,7,3,28,17.2000,15.6364,8.6000,2.0000,1.9091,1.8182,0.5000,0.9091,1.1000,0.6364,0.2727,0.1500,2.5455,1.4000
254.txt,134,2,20,12,6,5,5,2,19,67.0000,22.3333,11.1667,6.0000,3.3333,2.0000,0.4167,0.8333,3.0000,0.8333,0.3333,0.1667,3.1667,1.5833
1602.txt,130,8,19,13,10,3,3,1,15,16.2500,13.0000,10.0000,1.6250,1.9000,1.3000,0.2308,0.3000,1.2500,0.3000,0.1000,0.0769,1.5000,1.1538
1411.txt,166,3,29,26,4,12,3,1,25,55.3333,41.5000,6.3846,8.6667,7.2500,6.5000,0.4615,3.0000,1.3333,0.7500,0.2500,0.0385,6.2500,0.9615
863.txt,243,14,33,27,15,13,9,10,25,17.3571,16.2000,9.0000,1.9286,2.2000,1.8000,0.4815,0.8667,1.0714,0.6000,0.6667,0.3704,1.6667,0.9259
123.txt,161,3,22,14,5,6,2,4,21,53.6667,32.2000,11.5000,4.6667,4.4000,2.8000,0.4286,1.2000,1.6667,0.4000,0.8000,0.2857,4.2000,1.5000
1329.txt,170,3,28,20,10,10,6,3,26,56.6667,17.0000,8.5000,6.6667,2.8000,2.0000,0.5000,1.0000,3.3333,0.6000,0.3000,0.1500,2.6000,1.3000
1372.txt,180,6,21,17,7,9,4,8,28,30.0000,25.7143,10.5882,2.8333,3.0000,2.4286,0.5294,1.2857,1.1667,0.5714,1.1429,0.4706,4.0000,1.6471
551.txt,184,15,33,25,15,10,7,4,23,12.2667,12.2667,7.3600,1.6667,2.2000,1.6667,0.4000,0.6667,1.0000,0.4667,0.2667,0.1600,1.5333,0.9200
1398.txt,175,6,24,16,11,5,7,5,22,29.1667,15.9091,10.9375,2.6667,2.1818,1.4545,0.3125,0.4545,1.8333,0.6364,0.4545,0.3125,2.0000,1.3750
1458.txt,186,4,24,14,7,7,6,2,29,46.5000,26.5714,13.2857,3.5000,3.4286,2.0000,0.5000,1.0000,1.7500,0.8571,0.2857,0.1429,4.1429,2.0714
1522.txt,173,5,25,20,5,12,4,3,30,34.6000,34.6000,8.6500,4.0000,5.0000,4.0000,0.6000,2.4000,1.0000,0.8000,0.6000,0.1500,6.0000,1.5000
1359.txt,181,8,24,18,10,7,5,5,15,22.6250,18.1000,10.0556,2.2500,2.4000,1.8000,0.3889,0.7000,1.2500,0.5000,0.5000,0.2778,1.5000,0.8333
209.txt,153,5,20,13,5,5,4,5,24,30.6000,30.6000,11.7692,2.6000,4.0000,2.6000,0.3846,1.0000,1.0000,0.8000,1.0000,0.3846,4.8000,1.8462
1471.txt,133,8,13,10,8,2,2,4,21,16.6250,16.6250,13.3000,1.2500,1.6250,1.2500,0.2000,0.2500,1.0000,0.2500,0.5000,0.4000,2.6250,2.1000
1042.txt,189,9,27,23,11,12,8,2,31,21.0000,17.1818,8.2174,2.5556,2.4545,2.0909,0.5217,1.0909,1.2222,0.7273,0.1818,0.0870,2.8182,1.3478
141.txt,164,4,20,15,5,10,4,2,20,41.0000,32.8000,10.9333,3.7500,4.0000,3.0000,0.6667,2.0000,1.2500,0.8000,0.4000,0.1333,4.0000,1.3333
660.txt,185,12,29,21,12,9,8,3,21,15.4167,15.4167,8.8095,1.7500,2.4167,1.7500,0.4286,0.7500,1.0000,0.6667,0.2500,0.1429,1.7500,1.0000
77.txt,186,3,22,13,6,6,2,4,22,62.0000,31.0000,14.3077,4.3333,3.6667,2.1667,0.4615,1.0000,2.0000,0.3333,0.6667,0.3077,3.6667,1.6923
64.txt,184,11,30,23,11,11,5,3,19,16.7273,16.7273,8.0000,2.0909,2.7273,2.0909,0.4783,1.0000,1.0000,0.4545,0.2727,0.1304,1.7273,0.8261
840.txt,177,3,26,19,4,9,2,6,22,59.0000,44.2500,9.3158,6.3333,6.5000,4.7500,0.4737,2.2500,1.3333,0.5000,1.5000,0.3158,5.5000,1.1579
864.txt,186,9,27,23,10,13,5,2,30,20.6667,18.6000,8.0870,2.5556,2.7000,2.3000,0.5652,1.3000,1.1111,0.5000,0.2000,0.0870,3.0000,1.3043
1109.txt,141,3,22,15,7,6,5,0,24,47.0000,20.1429,9.4000,5.0000,3.1429,2.1429,0.4000,0.8571,2.3333,0.7143,0.0000,0.0000,3.4286,1.6000
257.txt,176,10,20,17,11,7,5,3,28,17.6000,16.0000,10.3529,1.7000,1.8182,1.5455,0.4118,0.6364,1.1000,0.4545,0.2727,0.1765,2.5455,1.6471
1218.txt,189,8,23,19,8,11,6,5,25,23.6250,23.6250,9.9474,2.3750,2.8750,2.3750,0.5789,1.3750,1.0000,0.7500,0.6250,0.2632,3.1250,1.3158
691.txt,174,9,25,15,10,4,4,5,23,19.3333,17.4000,11.6000,1.6667,2.5000,1.5000,0.2667,0.4000,1.1111,0.4000,0.5000,0.3333,2.3000,1.5333
920.txt,180,4,23,17,7,8,3,5,28,45.0000,25.7143,10.5882,4.2500,3.2857,2.4286,0.4706,1.1429,1.7500,0.4286,0.7143,0.2941,4.0000,1.6471
1225.txt,174,8,27,23,9,13,7,3,27,21.7500,19.3333,7.5652,2.8750,3.0000,2.5556,0.5652,1.4444,1.1250,0.7778,0.3333,0.1304,3.0000,1.1739
466.txt,181,11,25,19,12,7,6,4,22,16.4545,15.0833,9.5263,1.7273,2.0833,1.5833,0.3684,0.5833,1.0909,0.5000,0.3333,0.2105,1.8333,1.1579
14.txt,175,9,23,18,10,8,7,4,19,19.4444,17.5000,9.7222,2.0000,2.3000,1.8000,0.4444,0.8000,1.1111,0.7000,0.4000,0.2222,1.9000,1.0556
693.txt,186,13,27,22,14,9,7,2,30,14.3077,13.2857,8.4545,1.6923,1.9286,1.5714,0.4091,0.6429,1.0769,0.5000,0.1429,0.0909,2.1429,1.3636
214.txt,126,6,18,13,6,6,4,1,17,21.0000,21.0000,9.6923,2.1667,3.0000,2.1667,0.4615,1.0000,1.0000,0.6667,0.1667,0.0769,2.8333,1.3077
417.txt,185,4,30,20,14,7,7,4,24,46.2500,13.2143,9.2500,5.0000,2.1429,1.4286,0.3500,0.5000,3.5000,0.5000,0.2857,0.2000,1.7143,1.2000
