Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C
409.txt,401,26,66,50,31,24,17,8,40,15.4231,12.9355,8.0200,1.9231,2.1290,1.6129,0.4800,0.7742,1.1923,0.5484,0.2581,0.1600,1.2903,0.8000
1404.txt,46,3,6,6,2,2,2,1,5,15.3333,23.0000,7.6667,2.0000,3.0000,3.0000,0.3333,1.0000,0.6667,1.0000,0.5000,0.1667,2.5000,0.8333
890.txt,416,21,66,48,26,17,15,14,34,19.8095,16.0000,8.6667,2.2857,2.5385,1.8462,0.3542,0.6538,1.2381,0.5769,0.5385,0.2917,1.3077,0.7083
818.txt,400,25,64,49,26,22,16,8,32,16.0000,15.3846,8.1633,1.9600,2.4615,1.8846,0.4490,0.8462,1.0400,0.6154,0.3077,0.1633,1.2308,0.6531
535.txt,313,24,50,46,27,14,12,6,37,13.0417,11.5926,6.8043,1.9167,1.8519,1.7037,0.3043,0.5185,1.1250,0.4444,0.2222,0.1304,1.3704,0.8043
11.txt,320,18,56,41,19,21,14,12,36,17.7778,16.8421,7.8049,2.2778,2.9474,2.1579,0.5122,1.1053,1.0556,0.7368,0.6316,0.2927,1.8947,0.8780
559.txt,557,34,92,63,41,22,20,13,70,16.3824,13.5854,8.8413,1.8529,2.2439,1.5366,0.3492,0.5366,1.2059,0.4878,0.3171,0.2063,1.7073,1.1111
582.txt,438,28,72,53,30,23,14,10,26,15.6429,14.6000,8.2642,1.8929,2.4000,1.7667,0.4340,0.7667,1.0714,0.4667,0.3333,0.1887,0.8667,0.4906
1765.txt,510,31,81,61,34,27,20,13,61,16.4516,15.0000,8.3607,1.9677,2.3824,1.7941,0.4426,0.7941,1.0968,0.5882,0.3824,0.2131,1.7941,1.0000
1010.txt,380,23,64,54,27,22,14,11,42,16.5217,14.0741,7.0370,2.3478,2.3704,2.0000,0.4074,0.8148,1.1739,0.5185,0.4074,0.2037,1.5556,0.7778
1703.txt,229,14,41,35,16,18,7,4,26,16.3571,14.3125,6.5429,2.5000,2.5625,2.1875,0.5143,1.1250,1.1429,0.4375,0.2500,0.1143,1.6250,0.7429
617.txt,460,29,78,61,30,31,22,16,49,15.8621,15.3333,7.5410,2.1034,2.6000,2.0333,0.5082,1.0333,1.0345,0.7333,0.5333,0.2623,1.6333,0.8033
909.txt,258,19,38,28,19,10,9,9,33,13.5789,13.5789,9.2143,1.4737,2.0000,1.4737,0.3571,0.5263,1.0000,0.4737,0.4737,0.3214,1.7368,1.1786
1743.txt,496,25,77,62,30,31,23,18,44,19.8400,16.5333,8.0000,2.4800,2.5667,2.0667,0.5000,1.0333,1.2000,0.7667,0.6000,0.2903,1.4667,0.7097
847.txt,314,15,51,40,22,17,16,5,46,20.9333,14.2727,7.8500,2.6667,2.3182,1.8182,0.4250,0.7727,1.4667,0.7273,0.2273,0.1250,2.0909,1.1500
118.txt,140,10,27,18,11,7,5,3,11,14.0000,12.7273,7.7778,1.8000,2.4545,1.6364,0.3889,0.6364,1.1000,0.4545,0.2727,0.1667,1.0000,0.6111
475.txt,390,15,66,53,20,31,17,8,37,26.0000,19.5000,7.3585,3.5333,3.3000,2.6500,0.5849,1.5500,1.3333,0.8500,0.4000,0.1509,1.8500,0.6981
262.txt,262,14,44,35,14,21,12,4,23,18.7143,18.7143,7.4857,2.5000,3.1429,2.5000,0.6000,1.5000,1.0000,0.8571,0.2857,0.1143,1.6429,0.6571
1792.txt,414,21,74,62,26,37,18,4,44,19.7143,15.9231,6.6774,2.9524,2.8462,2.3846,0.5968,1.4231,1.2381,0.6923,0.1538,0.0645,1.6923,0.7097
1519.txt,512,31,99,66,31,35,18,10,47,16.5161,16.5161,7.7576,2.1290,3.1935,2.1290,0.5303,1.1290,1.0000,0.5806,0.3226,0.1515,1.5161,0.7121
737.txt,305,5,42,31,15,16,7,14,31,61.0000,20.3333,9.8387,6.2000,2.8000,2.0667,0.5161,1.0667,3.0000,0.4667,0.9333,0.4516,2.0667,1.0000
565.txt,234,7,36,26,9,15,8,6,25,33.4286,26.0000,9.0000,3.7143,4.0000,2.8889,0.5769,1.6667,1.2857,0.8889,0.6667,0.2308,2.7778,0.9615
1381.txt,395,26,61,49,30,18,16,12,32,15.1923,13.1667,8.0612,1.8846,2.0333,1.6333,0.3673,0.6000,1.1538,0.5333,0.4000,0.2449,1.0667,0.6531
795.txt,375,22,75,59,29,28,18,6,31,17.0455,12.9310,6.3559,2.6818,2.5862,2.0345,0.4746,0.9655,1.3182,0.6207,0.2069,0.1017,1.0690,0.5254
889.txt,241,13,34,29,14,15,9,8,23,18.5385,17.2143,8.3103,2.2308,2.4286,2.0714,0.5172,1.0714,1.0769,0.6429,0.5714,0.2759,1.6429,0.7931
222.txt,590,23,99,78,35,40,27,3,55,25.6522,16.8571,7.5641,3.3913,2.8286,2.2286,0.5128,1.1429,1.5217,0.7714,0.0857,0.0385,1.5714,0.7051
498.txt,445,19,59,46,24,23,17,4,58,23.4211,18.5417,9.6739,2.4211,2.4583,1.9167,0.5000,0.9583,1.2632,0.7083,0.1667,0.0870,2.4167,1.2609
1618.txt,206,14,38,31,16,14,12,2,19,14.7143,12.8750,6.6452,2.2143,2.3750,1.9375,0.4516,0.8750,1.1429,0.7500,0.1250,0.0645,1.1875,0.6129
611.txt,551,30,97,70,37,32,22,6,57,18.3667,14.8919,7.8714,2.3333,2.6216,1.8919,0.4571,0.8649,1.2333,0.5946,0.1622,0.0857,1.5405,0.8143
405.txt,460,20,69,42,20,22,11,14,66,23.0000,23.0000,10.9524,2.1000,3.4500,2.1000,0.5238,1.1000,1.0000,0.5500,0.7000,0.3333,3.3000,1.5714
701.txt,422,20,82,55,27,27,13,4,28,21.1000,15.6296,7.6727,2.7500,3.0370,2.0370,0.4909,1.0000,1.3500,0.4815,0.1481,0.0727,1.0370,0.5091
913.txt,246,7,38,33,11,20,9,6,24,35.1429,22.3636,7.4545,4.7143,3.4545,3.0000,0.6061,1.8182,1.5714,0.8182,0.5455,0.1818,2.1818,0.7273
276.txt,520,23,65,53,27,24,13,20,50,22.6087,19.2593,9.8113,2.3043,2.4074,1.9630,0.4528,0.8889,1.1739,0.4815,0.7407,0.3774,1.8519,0.9434
448.txt,67,1,12,9,1,4,1,1,8,67.0000,67.0000,7.4444,9.0000,12.0000,9.0000,0.4444,4.0000,1.0000,1.0000,1.0000,0.1111,8.0000,0.8889
357.txt,292,16,45,37,21,17,12,11,29,18.2500,13.9048,7.8919,2.3125,2.1429,1.7619,0.4595,0.8095,1.3125,0.5714,0.5238,0.2973,1.3810,0.7838
1257.txt,276,14,46,37,15,23,13,5,28,19.7143,18.4000,7.4595,2.6429,3.0667,2.4667,0.6216,1.5333,1.0714,0.8667,0.3333,0.1351,1.8667,0.7568
1146.txt,128,6,20,15,7,9,5,1,17,21.3333,18.2857,8.5333,2.5000,2.8571,2.1429,0.6000,1.2857,1.1667,0.7143,0.1429,0.0667,2.4286,1.1333
723.txt,353,18,51,41,20,21,13,14,42,19.6111,17.6500,8.6098,2.2778,2.5500,2.0500,0.5122,1.0500,1.1111,0.6500,0.7000,0.3415,2.1000,1.0244
1459.txt,254,13,39,31,16,15,13,0,23,19.5385,15.8750,8.1935,2.3846,2.4375,1.9375,0.4839,0.9375,1.2308,0.8125,0.0000,0.0000,1.4375,0.7419
423.txt,274,22,39,36,22,14,11,12,21,12.4545,12.4545,7.6111,1.6364,1.7727,1.6364,0.3889,0.6364,1.0000,0.5000,0.5455,0.3333,0.9545,0.5833
992.txt,633,35,94,68,41,26,22,23,65,18.0857,15.4390,9.3088,1.9429,2.2927,1.6585,0.3824,0.6341,1.1714,0.5366,0.5610,0.3382,1.5854,0.9559
534.txt,451,18,69,57,23,34,18,11,55,25.0556,19.6087,7.9123,3.1667,3.0000,2.4783,0.5965,1.4783,1.2778,0.7826,0.4783,0.1930,2.3913,0.9649
1464.txt,329,21,52,40,25,14,12,10,30,15.6667,13.1600,8.2250,1.9048,2.0800,1.6000,0.3500,0.5600,1.1905,0.4800,0.4000,0.2500,1.2000,0.7500
231.txt,228,7,45,34,7,25,7,1,24,32.5714,32.5714,6.7059,4.8571,6.4286,4.8571,0.7353,3.5714,1.0000,1.0000,0.1429,0.0294,3.4286,0.7059
1116.txt,576,23,88,70,35,35,27,12,57,25.0435,16.4571,8.2286,3.0435,2.5143,2.0000,0.5000,1.0000,1.5217,0.7714,0.3429,0.1714,1.6286,0.8143
1143.txt,249,18,44,34,17,17,10,4,22,13.8333,14.6471,7.3235,1.8889,2.5882,2.0000,0.5000,1.0000,0.9444,0.5882,0.2353,0.1176,1.2941,0.6471
616.txt,727,30,131,103,35,62,23,11,81,24.2333,20.7714,7.0583,3.4333,3.7429,2.9429,0.6019,1.7714,1.1667,0.6571,0.3143,0.1068,2.3143,0.7864
576.txt,351,21,54,43,21,22,18,5,19,16.7143,16.7143,8.1628,2.0476,2.5714,2.0476,0.5116,1.0476,1.0000,0.8571,0.2381,0.1163,0.9048,0.4419
1356.txt,252,17,45,34,17,14,10,6,26,14.8235,14.8235,7.4118,2.0000,2.6471,2.0000,0.4118,0.8235,1.0000,0.5882,0.3529,0.1765,1.5294,0.7647
494.txt,217,10,33,27,14,13,10,0,25,21.7000,15.5000,8.0370,2.7000,2.3571,1.9286,0.4815,0.9286,1.4000,0.7143,0.0000,0.0000,1.7857,0.9259
736.txt,111,6,16,15,6,9,5,2,12,18.5000,18.5000,7.4000,2.5000,2.6667,2.5000,0.6000,1.5000,1.0000,0.8333,0.3333,0.1333,2.0000,0.8000
474.txt,432,22,72,47,25,23,14,17,35,19.6364,17.2800,9.1915,2.1364,2.8800,1.8800,0.4894,0.9200,1.1364,0.5600,0.6800,0.3617,1.4000,0.7447
1204.txt,406,22,74,56,24,32,16,6,42,18.4545,16.9167,7.2500,2.5455,3.0833,2.3333,0.5714,1.3333,1.0909,0.6667,0.2500,0.1071,1.7500,0.7500
955.txt,381,11,70,53,15,35,14,13,43,34.6364,25.4000,7.1887,4.8182,4.6667,3.5333,0.6604,2.3333,1.3636,0.9333,0.8667,0.2453,2.8667,0.8113
462.txt,538,29,79,52,34,18,16,19,52,18.5517,15.8235,10.3462,1.7931,2.3235,1.5294,0.3462,0.5294,1.1724,0.4706,0.5588,0.3654,1.5294,1.0000
958.txt,367,11,44,34,11,22,8,5,37,33.3636,33.3636,10.7941,3.0909,4.0000,3.0909,0.6471,2.0000,1.0000,0.7273,0.4545,0.1471,3.3636,1.0882
394.txt,311,24,49,35,25,11,11,13,31,12.9583,12.4400,8.8857,1.4583,1.9600,1.4000,0.3143,0.4400,1.0417,0.4400,0.5200,0.3714,1.2400,0.8857
1663.txt,160,10,30,22,10,13,6,7,13,16.0000,16.0000,7.2727,2.2000,3.0000,2.2000,0.5909,1.3000,1.0000,0.6000,0.7000,0.3182,1.3000,0.5909
1167.txt,599,29,96,75,33,41,25,10,57,20.6552,18.1515,7.9867,2.5862,2.9091,2.2727,0.5467,1.2424,1.1379,0.7576,0.3030,0.1333,1.7273,0.7600
533.txt,371,18,49,37,20,15,14,20,44,20.6111,18.5500,10.0270,2.0556,2.4500,1.8500,0.4054,0.7500,1.1111,0.7000,1.0000,0.5405,2.2000,1.1892
570.txt,359,22,64,47,25,22,14,6,32,16.3182,14.3600,7.6383,2.1364,2.5600,1.8800,0.4681,0.8800,1.1364,0.5600,0.2400,0.1277,1.2800,0.6809
24.txt,507,22,91,71,29,37,23,7,52,23.0455,17.4828,7.1408,3.2273,3.1379,2.4483,0.5211,1.2759,1.3182,0.7931,0.2414,0.0986,1.7931,0.7324
78.txt,321,16,37,30,20,11,10,12,33,20.0625,16.0500,10.7000,1.8750,1.8500,1.5000,0.3667,0.5500,1.2500,0.5000,0.6000,0.4000,1.6500,1.1000
1386.txt,203,9,39,34,15,14,9,2,17,22.5556,13.5333,5.9706,3.7778,2.6000,2.2667,0.4118,0.9333,1.6667,0.6000,0.1333,0.0588,1.1333,0.5000
758.txt,538,20,88,63,24,37,19,13,66,26.9000,22.4167,8.5397,3.1500,3.6667,2.6250,0.5873,1.5417,1.2000,0.7917,0.5417,0.2063,2.7500,1.0476
1741.txt,939,46,133,96,54,43,28,29,98,20.4130,17.3889,9.7812,2.0870,2.4630,1.7778,0.4479,0.7963,1.1739,0.5185,0.5370,0.3021,1.8148,1.0208
1119.txt,347,17,58,43,20,21,14,9,23,20.4118,17.3500,8.0698,2.5294,2.9000,2.1500,0.4884,1.0500,1.1765,0.7000,0.4500,0.2093,1.1500,0.5349
1617.txt,240,7,43,35,10,21,9,5,27,34.2857,24.0000,6.8571,5.0000,4.3000,3.5000,0.6000,2.1000,1.4286,0.9000,0.5000,0.1429,2.7000,0.7714
1576.txt,266,16,33,28,17,12,8,8,28,16.6250,15.6471,9.5000,1.7500,1.9412,1.6471,0.4286,0.7059,1.0625,0.4706,0.4706,0.2857,1.6471,1.0000
155.txt,445,27,81,56,25,29,15,9,44,16.4815,17.8000,7.9464,2.0741,3.2400,2.2400,0.5179,1.1600,0.9259,0.6000,0.3600,0.1607,1.7600,0.7857
1651.txt,662,36,107,83,47,36,27,7,61,18.3889,14.0851,7.9759,2.3056,2.2766,1.7660,0.4337,0.7660,1.3056,0.5745,0.1489,0.0843,1.2979,0.7349
1368.txt,238,10,42,31,13,16,8,5,21,23.8000,18.3077,7.6774,3.1000,3.2308,2.3846,0.5161,1.2308,1.3000,0.6154,0.3846,0.1613,1.6154,0.6774
314.txt,662,37,102,84,42,38,30,10,80,17.8919,15.7619,7.8810,2.2703,2.4286,2.0000,0.4524,0.9048,1.1351,0.7143,0.2381,0.1190,1.9048,0.9524
456.txt,161,4,23,18,8,9,6,1,22,40.2500,20.1250,8.9444,4.5000,2.8750,2.2500,0.5000,1.1250,2.0000,0.7500,0.1250,0.0556,2.7500,1.2222
1332.txt,187,12,29,24,12,13,8,1,27,15.5833,15.5833,7.7917,2.0000,2.4167,2.0000,0.5417,1.0833,1.0000,0.6667,0.0833,0.0417,2.2500,1.1250
489.txt,534,33,97,72,35,39,22,13,50,16.1818,15.2571,7.4167,2.1818,2.7714,2.0571,0.5417,1.1143,1.0606,0.6286,0.3714,0.1806,1.4286,0.6944
600.txt,379,26,64,55,26,30,16,4,35,14.5769,14.5769,6.8909,2.1154,2.4615,2.1154,0.5455,1.1538,1.0000,0.6154,0.1538,0.0727,1.3462,0.6364
1441.txt,732,47,102,80,51,27,19,18,65,15.5745,14.3529,9.1500,1.7021,2.0000,1.5686,0.3375,0.5294,1.0851,0.3725,0.3529,0.2250,1.2745,0.8125
1718.txt,322,13,54,37,20,14,9,8,26,24.7692,16.1000,8.7027,2.8462,2.7000,1.8500,0.3784,0.7000,1.5385,0.4500,0.4000,0.2162,1.3000,0.7027
1130.txt,654,33,88,56,38,20,17,12,83,19.8182,17.2105,11.6786,1.6970,2.3158,1.4737,0.3571,0.5263,1.1515,0.4474,0.3158,0.2143,2.1842,1.4821
1537.txt,244,16,37,31,16,13,11,10,20,15.2500,15.2500,7.8710,1.9375,2.3125,1.9375,0.4194,0.8125,1.0000,0.6875,0.6250,0.3226,1.2500,0.6452
1224.txt,577,29,102,67,31,36,20,13,64,19.8966,18.6129,8.6119,2.3103,3.2903,2.1613,0.5373,1.1613,1.0690,0.6452,0.4194,0.1940,2.0645,0.9552
820.txt,664,44,117,89,52,39,24,19,60,15.0909,12.7692,7.4607,2.0227,2.2500,1.7115,0.4382,0.7500,1.1818,0.4615,0.3654,0.2135,1.1538,0.6742
1342.txt,124,8,20,19,9,9,5,6,8,15.5000,13.7778,6.5263,2.3750,2.2222,2.1111,0.4737,1.0000,1.1250,0.5556,0.6667,0.3158,0.8889,0.4211
157.txt,292,14,52,35,20,16,11,5,23,20.8571,14.6000,8.3429,2.5000,2.6000,1.7500,0.4571,0.8000,1.4286,0.5500,0.2500,0.1429,1.1500,0.6571
518.txt,374,16,65,46,21,26,17,0,52,23.3750,17.8095,8.1304,2.8750,3.0952,2.1905,0.5652,1.2381,1.3125,0.8095,0.0000,0.0000,2.4762,1.1304
824.txt,456,25,74,55,25,30,20,12,60,18.2400,18.2400,8.2909,2.2000,2.9600,2.2000,0.5455,1.2000,1.0000,0.8000,0.4800,0.2182,2.4000,1.0909
800.txt,401,30,69,53,32,22,19,7,40,13.3667,12.5312,7.5660,1.7667,2.1562,1.6562,0.4151,0.6875,1.0667,0.5938,0.2188,0.1321,1.2500,0.7547
517.txt,313,20,47,35,21,16,13,14,32,15.6500,14.9048,8.9429,1.7500,2.2381,1.6667,0.4571,0.7619,1.0500,0.6190,0.6667,0.4000,1.5238,0.9143
620.txt,304,16,54,43,15,28,14,10,37,19.0000,20.2667,7.0698,2.6875,3.6000,2.8667,0.6512,1.8667,0.9375,0.9333,0.6667,0.2326,2.4667,0.8605
1335.txt,500,15,88,71,30,32,15,12,49,33.3333,16.6667,7.0423,4.7333,2.9333,2.3667,0.4507,1.0667,2.0000,0.5000,0.4000,0.1690,1.6333,0.6901
447.txt,335,28,57,43,28,18,12,2,36,11.9643,11.9643,7.7907,1.5357,2.0357,1.5357,0.4186,0.6429,1.0000,0.4286,0.0714,0.0465,1.2857,0.8372
1350.txt,350,19,56,47,24,20,16,15,24,18.4211,14.5833,7.4468,2.4737,2.3333,1.9583,0.4255,0.8333,1.2632,0.6667,0.6250,0.3191,1.0000,0.5106
653.txt,307,13,48,32,13,17,10,9,28,23.6154,23.6154,9.5938,2.4615,3.6923,2.4615,0.5312,1.3077,1.0000,0.7692,0.6923,0.2812,2.1538,0.8750
941.txt,520,36,87,73,42,28,21,13,51,14.4444,12.3810,7.1233,2.0278,2.0714,1.7381,0.3836,0.6667,1.1667,0.5000,0.3095,0.1781,1.2143,0.6986
1115.txt,572,21,78,61,28,35,21,19,61,27.2381,20.4286,9.3770,2.9048,2.7857,2.1786,0.5738,1.2500,1.3333,0.7500,0.6786,0.3115,2.1786,1.0000
1001.txt,238,19,37,30,19,11,9,5,23,12.5263,12.5263,7.9333,1.5789,1.9474,1.5789,0.3667,0.5789,1.0000,0.4737,0.2632,0.1667,1.2105,0.7667
697.txt,383,21,65,53,27,27,21,8,29,18.2381,14.1852,7.2264,2.5238,2.4074,1.9630,0.5094,1.0000,1.2857,0.7778,0.2963,0.1509,1.0741,0.5472
246.txt,439,20,60,50,25,23,13,12,42,21.9500,17.5600,8.7800,2.5000,2.4000,2.0000,0.4600,0.9200,1.2500,0.5200,0.4800,0.2400,1.6800,0.8400
1311.txt,386,16,63,53,19,33,16,9,44,24.1250,20.3158,7.2830,3.3125,3.3158,2.7895,0.6226,1.7368,1.1875,0.8421,0.4737,0.1698,2.3158,0.8302
1222.txt,133,7,24,18,7,10,7,5,11,19.0000,19.0000,7.3889,2.5714,3.4286,2.5714,0.5556,1.4286,1.0000,1.0000,0.7143,0.2778,1.5714,0.6111
91.txt,636,34,106,86,44,43,32,21,65,18.7059,14.4545,7.3953,2.5294,2.4091,1.9545,0.5000,0.9773,1.2941,0.7273,0.4773,0.2442,1.4773,0.7558
1209.txt,284,6,53,34,8,19,7,8,32,47.3333,35.5000,8.3529,5.6667,6.6250,4.2500,0.5588,2.3750,1.3333,0.8750,1.0000,0.2353,4.0000,0.9412
1326.txt,381,21,69,55,26,30,20,7,34,18.1429,14.6538,6.9273,2.6190,2.6538,2.1154,0.5455,1.1538,1.2381,0.7692,0.2692,0.1273,1.3077,0.6182
989.txt,267,13,50,42,16,20,13,11,24,20.5385,16.6875,6.3571,3.2308,3.1250,2.6250,0.4762,1.2500,1.2308,0.8125,0.6875,0.2619,1.5000,0.5714
1045.txt,372,21,53,48,26,21,14,5,44,17.7143,14.3077,7.7500,2.2857,2.0385,1.8462,0.4375,0.8077,1.2381,0.5385,0.1923,0.1042,1.6923,0.9167
343.txt,518,23,83,59,30,27,24,9,57,22.5217,17.2667,8.7797,2.5652,2.7667,1.9667,0.4576,0.9000,1.3043,0.8000,0.3000,0.1525,1.9000,0.9661
308.txt,593,26,110,82,38,37,22,18,43,22.8077,15.6053,7.2317,3.1538,2.8947,2.1579,0.4512,0.9737,1.4615,0.5789,0.4737,0.2195,1.1316,0.5244
471.txt,489,26,75,51,25,28,16,15,56,18.8077,19.5600,9.5882,1.9615,3.0000,2.0400,0.5490,1.1200,0.9615,0.6400,0.6000,0.2941,2.2400,1.0980
334.txt,530,26,78,59,28,32,20,22,59,20.3846,18.9286,8.9831,2.2692,2.7857,2.1071,0.5424,1.1429,1.0769,0.7143,0.7857,0.3729,2.1071,1.0000
1198.txt,756,46,116,94,51,43,30,15,65,16.4348,14.8235,8.0426,2.0435,2.2745,1.8431,0.4574,0.8431,1.1087,0.5882,0.2941,0.1596,1.2745,0.6915
1161.txt,412,21,51,41,21,19,11,17,45,19.6190,19.6190,10.0488,1.9524,2.4286,1.9524,0.4634,0.9048,1.0000,0.5238,0.8095,0.4146,2.1429,1.0976
998.txt,338,23,56,47,24,23,14,7,28,14.6957,14.0833,7.1915,2.0435,2.3333,1.9583,0.4894,0.9583,1.0435,0.5833,0.2917,0.1489,1.1667,0.5957
613.txt,487,29,75,68,36,32,23,12,52,16.7931,13.5278,7.1618,2.3448,2.0833,1.8889,0.4706,0.8889,1.2414,0.6389,0.3333,0.1765,1.4444,0.7647
320.txt,610,40,86,66,46,23,20,21,45,15.2500,13.2609,9.2424,1.6500,1.8696,1.4348,0.3485,0.5000,1.1500,0.4348,0.4565,0.3182,0.9783,0.6818
1132.txt,236,9,31,24,13,11,8,8,24,26.2222,18.1538,9.8333,2.6667,2.3846,1.8462,0.4583,0.8462,1.4444,0.6154,0.6154,0.3333,1.8462,1.0000
1032.txt,514,41,80,58,39,18,13,9,66,12.5366,13.1795,8.8621,1.4146,2.0513,1.4872,0.3103,0.4615,0.9512,0.3333,0.2308,0.1552,1.6923,1.1379
1077.txt,491,24,66,48,26,21,12,14,53,20.4583,18.8846,10.2292,2.0000,2.5385,1.8462,0.4375,0.8077,1.0833,0.4615,0.5385,0.2917,2.0385,1.1042
1269.txt,235,8,39,31,8,20,6,7,33,29.3750,29.3750,7.5806,3.8750,4.8750,3.8750,0.6452,2.5000,1.0000,0.7500,0.8750,0.2258,4.1250,1.0645
212.txt,368,28,58,44,28,20,11,9,29,13.1429,13.1429,8.3636,1.5714,2.0714,1.5714,0.4545,0.7143,1.0000,0.3929,0.3214,0.2045,1.0357,0.6591
1791.txt,596,26,99,76,29,42,22,15,75,22.9231,20.5517,7.8421,2.9231,3.4138,2.6207,0.5526,1.4483,1.1154,0.7586,0.5172,0.1974,2.5862,0.9868
663.txt,168,6,27,23,9,12,7,8,20,28.0000,18.6667,7.3043,3.8333,3.0000,2.5556,0.5217,1.3333,1.5000,0.7778,0.8889,0.3478,2.2222,0.8696
162.txt,422,14,79,60,24,36,20,3,45,30.1429,17.5833,7.0333,4.2857,3.2917,2.5000,0.6000,1.5000,1.7143,0.8333,0.1250,0.0500,1.8750,0.7500
1305.txt,471,30,68,56,34,22,16,17,52,15.7000,13.8529,8.4107,1.8667,2.0000,1.6471,0.3929,0.6471,1.1333,0.4706,0.5000,0.3036,1.5294,0.9286
1542.txt,344,16,46,40,20,20,12,11,35,21.5000,17.2000,8.6000,2.5000,2.3000,2.0000,0.5000,1.0000,1.2500,0.6000,0.5500,0.2750,1.7500,0.8750
1642.txt,428,21,59,49,24,24,17,12,42,20.3810,17.8333,8.7347,2.3333,2.4583,2.0417,0.4898,1.0000,1.1429,0.7083,0.5000,0.2449,1.7500,0.8571
695.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1357.txt,146,12,28,21,11,12,8,2,13,12.1667,13.2727,6.9524,1.7500,2.5455,1.9091,0.5714,1.0909,0.9167,0.7273,0.1818,0.0952,1.1818,0.6190
230.txt,404,19,63,49,25,23,16,16,27,21.2632,16.1600,8.2449,2.5789,2.5200,1.9600,0.4694,0.9200,1.3158,0.6400,0.6400,0.3265,1.0800,0.5510
1005.txt,599,37,89,69,38,32,19,14,65,16.1892,15.7632,8.6812,1.8649,2.3421,1.8158,0.4638,0.8421,1.0270,0.5000,0.3684,0.2029,1.7105,0.9420
526.txt,364,22,73,60,27,31,19,4,30,16.5455,13.4815,6.0667,2.7273,2.7037,2.2222,0.5167,1.1481,1.2273,0.7037,0.1481,0.0667,1.1111,0.5000
1641.txt,249,17,41,28,18,9,6,6,22,14.6471,13.8333,8.8929,1.6471,2.2778,1.5556,0.3214,0.5000,1.0588,0.3333,0.3333,0.2143,1.2222,0.7857
453.txt,312,19,40,32,19,13,11,11,36,16.4211,16.4211,9.7500,1.6842,2.1053,1.6842,0.4062,0.6842,1.0000,0.5789,0.5789,0.3438,1.8947,1.1250
1064.txt,333,24,59,45,24,21,15,5,35,13.8750,13.8750,7.4000,1.8750,2.4583,1.8750,0.4667,0.8750,1.0000,0.6250,0.2083,0.1111,1.4583,0.7778
187.txt,271,15,57,38,17,23,14,3,27,18.0667,15.9412,7.1316,2.5333,3.3529,2.2353,0.6053,1.3529,1.1333,0.8235,0.1765,0.0789,1.5882,0.7105
254.txt,202,8,31,22,10,11,6,5,19,25.2500,20.2000,9.1818,2.7500,3.1000,2.2000,0.5000,1.1000,1.2500,0.6000,0.5000,0.2273,1.9000,0.8636
1602.txt,136,6,23,17,7,10,6,4,8,22.6667,19.4286,8.0000,2.8333,3.2857,2.4286,0.5882,1.4286,1.1667,0.8571,0.5714,0.2353,1.1429,0.4706
1411.txt,356,17,58,46,21,25,13,6,40,20.9412,16.9524,7.7391,2.7059,2.7619,2.1905,0.5435,1.1905,1.2353,0.6190,0.2857,0.1304,1.9048,0.8696
863.txt,196,13,30,22,15,8,5,1,20,15.0769,13.0667,8.9091,1.6923,2.0000,1.4667,0.3636,0.5333,1.1538,0.3333,0.0667,0.0455,1.3333,0.9091
123.txt,195,12,30,26,12,15,8,8,19,16.2500,16.2500,7.5000,2.1667,2.5000,2.1667,0.5769,1.2500,1.0000,0.6667,0.6667,0.3077,1.5833,0.7308
1711.txt,400,16,61,50,21,25,12,10,44,25.0000,19.0476,8.0000,3.1250,2.9048,2.3810,0.5000,1.1905,1.3125,0.5714,0.4762,0.2000,2.0952,0.8800
1688.txt,435,19,64,50,23,25,12,15,49,22.8947,18.9130,8.7000,2.6316,2.7826,2.1739,0.5000,1.0870,1.2105,0.5217,0.6522,0.3000,2.1304,0.9800
1329.txt,333,23,56,45,27,17,13,7,36,14.4783,12.3333,7.4000,1.9565,2.0741,1.6667,0.3778,0.6296,1.1739,0.4815,0.2593,0.1556,1.3333,0.8000
1796.txt,248,16,39,33,20,12,9,10,20,15.5000,12.4000,7.5152,2.0625,1.9500,1.6500,0.3636,0.6000,1.2500,0.4500,0.5000,0.3030,1.0000,0.6061
1372.txt,528,28,84,60,31,27,16,12,66,18.8571,17.0323,8.8000,2.1429,2.7097,1.9355,0.4500,0.8710,1.1071,0.5161,0.3871,0.2000,2.1290,1.1000
551.txt,478,30,76,63,35,28,19,18,47,15.9333,13.6571,7.5873,2.1000,2.1714,1.8000,0.4444,0.8000,1.1667,0.5429,0.5143,0.2857,1.3429,0.7460
1398.txt,346,27,63,36,29,8,6,7,46,12.8148,11.9310,9.6111,1.3333,2.1724,1.2414,0.2222,0.2759,1.0741,0.2069,0.2414,0.1944,1.5862,1.2778
1458.txt,400,22,70,51,28,22,16,12,30,18.1818,14.2857,7.8431,2.3182,2.5000,1.8214,0.4314,0.7857,1.2727,0.5714,0.4286,0.2353,1.0714,0.5882
